1,5,Austin,Rain,,1
4,676,Boston,Clear,50,1
5,676,Boston,Clear,48,1
6,676,Boston,Clear,46,1
8,676,Boston,Clear,48,1
15,676,Boston,Clear,48,1
11,676,Boston,Clear,48,1
12,676,Boston,Clear,48,1
1,684,Boston,Partly Cloudy,,1
2,684,Boston,Partly Cloudy,37,1
3,684,Boston,Partly Cloudy,37,1
4,684,Boston,Partly Cloudy,34,1
5,684,Boston,Partly Sunny,36,1
6,684,Boston,Partly Cloudy,37,1
8,684,Boston,Partly Sunny,36,1
15,684,Boston,Few Clouds,36,1
11,684,Boston,Partly Sunny,36,1
12,684,Boston,Partly Sunny,36,1
1,692,Boston,Partly Cloudy,,1
2,692,Boston,Partly Cloudy,29,1
3,692,Boston,Scattered Clouds,29,1
4,692,Boston,Scattered Clouds,29,1
5,692,Boston,Mostly Clear,29,1
6,692,Boston,Partly Cloudy,29,1
8,692,Boston,Mostly Clear,29,1
15,692,Boston,Mostly Clear,29,1
11,692,Boston,Mostly Clear,29,1
12,692,Boston,Mostly Clear,29,1
1,731,Boston,Fair,,1
2,731,Boston,Clear,31,1
3,731,Boston,Clear,32,1
4,731,Boston,Clear,31,1
5,731,Boston,Clear,30,1
6,731,Boston,Clear,31,1
8,731,Boston,Clear,30,1
15,731,Boston,Clear,32,1
11,731,Boston,Clear,32,1
12,731,Boston,Clear,30,1
1,734,Boston,Fair,,1
2,734,Boston,Clear,36,1
3,734,Boston,Clear,37,1
4,734,Boston,Clear,36,1
5,734,Boston,Clear,36,1
6,734,Boston,Clear,36,1
8,734,Boston,Clear,33,1
15,734,Boston,Clear,36,1
11,734,Boston,Clear,36,1
12,734,Boston,Clear,36,1
1,746,Boston,Mostly Cloudy,,1
2,746,Boston,Mostly Cloudy,40,1
3,746,Boston,Scattered Clouds,41,1
4,746,Boston,Scattered Clouds,40,1
5,746,Boston,Partly Sunny,40,1
6,746,Boston,Partly Cloudy,41,1
8,746,Boston,Intermittent Clouds,42,1
15,746,Boston,Mostly Clear,40,1
11,746,Boston,Partly Sunny,40,1
1,756,Boston,Cloudy,,1
2,756,Boston,Overcast,38,1
3,756,Boston,Overcast,38,1
4,756,Boston,Overcast,38,1
5,756,Boston,Cloudy,38,1
6,756,Boston,Overcast,38,1
8,756,Boston,Cloudy,36,1
15,756,Boston,Cloudy,38,1
12,756,Boston,Cloudy,38,1
1,768,Boston,Cloudy,,1
2,768,Boston,Overcast,45,1
3,768,Boston,Overcast,45,1
4,768,Boston,Overcast,44,1
5,768,Boston,Cloudy,44,1
6,768,Boston,Overcast,45,1
8,768,Boston,Cloudy,47,1
15,768,Boston,Cloudy,45,1
11,768,Boston,Cloudy,44,1
12,768,Boston,Cloudy,44,1
1,774,Boston,Partly Cloudy,,1
2,774,Boston,Partly Cloudy,40,1
3,774,Boston,Scattered Clouds,39,1
4,774,Boston,Scattered Clouds,40,1
5,774,Boston,Partly Sunny,38,1
6,774,Boston,Partly Cloudy,40,1
8,774,Boston,Partly Sunny,38,1
15,774,Boston,Mostly Clear,38,1
11,774,Boston,Partly Sunny,38,1
12,774,Boston,Partly Sunny,38,1
1,776,Boston,Partly Cloudy,,1
2,776,Boston,Partly Cloudy,34,1
3,776,Boston,Scattered Clouds,36,1
4,776,Boston,Scattered Clouds,34,1
5,776,Boston,Partly Sunny,35,1
6,776,Boston,Partly Cloudy,40,1
8,776,Boston,Partly Sunny,38,1
15,776,Boston,Mostly Clear,35,1
11,776,Boston,Partly Sunny,35,1
12,776,Boston,Partly Sunny,35,1
1,789,Boston,Cloudy,,1
2,789,Boston,Overcast,60,1
3,789,Boston,Overcast,59,1
4,789,Boston,Overcast,55,1
5,789,Boston,Cloudy,58,1
6,789,Boston,Overcast,60,1
8,789,Boston,Cloudy,58,1
15,789,Boston,Cloudy,56,1
11,789,Boston,Cloudy,58,1
12,789,Boston,Cloudy,58,1
1,791,Boston,Cloudy,,1
2,791,Boston,Overcast,55,1
3,791,Boston,Overcast,56,1
4,791,Boston,Overcast,55,1
5,791,Boston,Cloudy,56,1
6,791,Boston,Overcast,55,1
8,791,Boston,Cloudy,56,1
15,791,Boston,Cloudy,56,1
11,791,Boston,Cloudy,56,1
12,791,Boston,Cloudy,56,1
1,798,Boston,Fair,,1
2,798,Boston,Clear,64,1
3,798,Boston,Clear,63,1
4,798,Boston,Clear,64,1
5,798,Boston,Clear,63,1
6,798,Boston,Clear,64,1
8,798,Boston,Clear,61,1
15,798,Boston,Clear,63,1
11,798,Boston,Clear,63,1
12,798,Boston,Clear,63,1
1,801,Boston,Fair,,1
2,801,Boston,Clear,64,1
3,801,Boston,Clear,66,1
4,801,Boston,Clear,63,1
5,801,Boston,Clear,65,1
6,801,Boston,Clear,64,1
8,801,Boston,Clear,63,1
15,801,Boston,Clear,65,1
11,801,Boston,Clear,65,1
12,801,Boston,Clear,65,1
1,831,Boston,Partly Cloudy,,1
2,831,Boston,Partly Cloudy,60,1
3,831,Boston,Scattered Clouds,59,1
4,831,Boston,Scattered Clouds,59,1
5,831,Boston,Partly Sunny,58,1
6,831,Boston,Partly Cloudy,60,1
8,831,Boston,Partly Sunny,58,1
15,831,Boston,Mostly Clear,58,1
11,831,Boston,Partly Sunny,58,1
12,831,Boston,Partly Sunny,58,1
1,831,Boston,Partly Cloudy,,1
2,831,Boston,Partly Cloudy,60,1
3,831,Boston,Scattered Clouds,59,1
4,831,Boston,Scattered Clouds,59,1
5,831,Boston,Partly Sunny,58,1
6,831,Boston,Partly Cloudy,60,1
1,837,Boston,Partly Cloudy,,1
2,837,Boston,Partly Cloudy,31,1
3,837,Boston,Partly Cloudy,32,1
4,837,Boston,Partly Cloudy,33,1
5,837,Boston,Mostly Clear,31,1
6,837,Boston,Partly Cloudy,31,1
8,837,Boston,Mostly Clear,31,1
15,837,Boston,Few Clouds,35,1
11,837,Boston,Mostly Clear,31,1
12,837,Boston,Mostly Clear,31,1
1,843,Boston,Partly Cloudy,,1
2,843,Boston,Overcast,46,1
3,843,Boston,Overcast,45,1
4,843,Boston,Overcast,46,1
5,843,Boston,Cloudy,44,1
6,843,Boston,Overcast,46,1
8,843,Boston,Partly Cloudy,42,1
15,843,Boston,Cloudy,44,1
11,843,Boston,Cloudy,44,1
12,843,Boston,Cloudy,44,1
1,848,Boston,Partly Cloudy,,1
2,848,Boston,Partly Cloudy,46,1
3,848,Boston,Partly Cloudy,49,1
4,848,Boston,Partly Cloudy,50,1
5,848,Boston,Partly Cloudy,48,1
6,848,Boston,Partly Cloudy,46,1
8,848,Boston,Partly Cloudy,48,1
15,848,Boston,Few Clouds,50,1
11,848,Boston,Partly Cloudy,48,1
12,848,Boston,Partly Cloudy,48,1
1,852,Boston,Partly Cloudy,,1
2,852,Boston,Partly Cloudy,54,1
3,852,Boston,Partly Cloudy,55,1
4,852,Boston,Partly Cloudy,54,1
5,852,Boston,Partly Cloudy,54,1
6,852,Boston,Partly Cloudy,54,1
8,852,Boston,Partly Cloudy,54,1
15,852,Boston,Mostly Clear,55,1
11,852,Boston,Partly Cloudy,54,1
12,852,Boston,Partly Cloudy,54,1
1,859,Boston,Mostly Cloudy,,1
2,859,Boston,Overcast,43,1
3,859,Boston,Overcast,41,1
4,859,Boston,Overcast,40,1
5,859,Boston,Cloudy,41,1
6,859,Boston,Mostly Cloudy,43,1
8,859,Boston,Intermittent Clouds,41,1
15,859,Boston,Cloudy,41,1
11,859,Boston,Cloudy,41,1
12,859,Boston,Cloudy,41,1
1,908,Boston,Cloudy,,1
2,908,Boston,Overcast,69,1
3,908,Boston,Overcast,66,1
4,908,Boston,Overcast,63,1
5,908,Boston,Cloudy,66,1
6,908,Boston,Overcast,69,1
8,908,Boston,Cloudy,63,1
15,908,Boston,Cloudy,66,1
11,908,Boston,Cloudy,66,1
12,908,Boston,Cloudy,66,1
1,961,Charlotte,Fair,,1
2,961,Charlotte,Clear,49,1
3,961,Charlotte,Overcast,51,1
4,961,Charlotte,Overcast,62,1
5,961,Charlotte,Cloudy,50,1
6,961,Charlotte,Clear,70,1
7,961,Charlotte,Mostly Cloudy,48,1
14,961,Charlotte,Cloudy,51,1
8,961,Charlotte,Cloudy,50,1
9,961,Charlotte,Winter storm warningClear,49,1
15,961,Charlotte,Clear,50,1
10,961,Charlotte,clear sky,45,1
11,961,Charlotte,Cloudy,50,1
12,961,Charlotte,Cloudy,50,1
1,965,Charlotte,Partly Cloudy,,1
2,965,Charlotte,Partly Cloudy,41,1
3,965,Charlotte,Scattered Clouds,41,1
4,965,Charlotte,Scattered Clouds,55,1
5,965,Charlotte,Partly Cloudy,40,1
6,965,Charlotte,Partly Cloudy,61,1
7,965,Charlotte,Partly Cloudy,44,1
14,965,Charlotte,Mostly Clear,43,1
8,965,Charlotte,Cloudy,41,1
9,965,Charlotte,Winter storm warningPartly Cloudy,41,1
15,965,Charlotte,Mostly Clear,40,1
10,965,Charlotte,clear sky,44,1
11,965,Charlotte,Partly Cloudy,40,1
12,965,Charlotte,Partly Cloudy,40,1
1,997,Charlotte,Partly Cloudy,,1
2,997,Charlotte,Fog And Mist,93,1
3,997,Charlotte,Scattered Clouds,96,1
4,997,Charlotte,Scattered Clouds,81,1
5,997,Charlotte,Partly Cloudy,95,1
6,997,Charlotte,Mist,81,1
7,997,Charlotte,Partly Cloudy,90,1
14,997,Charlotte,Mostly Clear,85,1
8,997,Charlotte,Partly Cloudy,91,1
9,997,Charlotte,Special weather statementFog,93,1
15,997,Charlotte,Mist,96,1
10,997,Charlotte,clear sky,86,1
11,997,Charlotte,Partly Cloudy,95,1
12,997,Charlotte,Partly Cloudy,95,1
1,1000,Charlotte,Mostly Cloudy,,1
2,1000,Charlotte,Fog And Mist,100,1
3,1000,Charlotte,Mostly Cloudy,100,1
4,1000,Charlotte,Mostly Cloudy,84,1
5,1000,Charlotte,Intermittent Clouds,100,1
6,1000,Charlotte,Mist,84,1
7,1000,Charlotte,Partly Cloudy,92,1
14,1000,Charlotte,Mostly Cloudy,90,1
8,1000,Charlotte,Intermittent Clouds,100,1
9,1000,Charlotte,Fog,100,1
15,1000,Charlotte,Mist,100,1
10,1000,Charlotte,clear sky,86,1
11,1000,Charlotte,Clouds And Sun,100,1
1,1001,Charlotte,Mostly Cloudy,,1
2,1001,Charlotte,Mostly Cloudy,93,1
3,1001,Charlotte,Mostly Cloudy,92,1
4,1001,Charlotte,Mostly Cloudy,81,1
5,1001,Charlotte,Intermittent Clouds,92,1
6,1001,Charlotte,Mostly Cloudy,81,1
7,1001,Charlotte,Partly Cloudy,91,1
14,1001,Charlotte,Mostly Cloudy,100,1
8,1001,Charlotte,Intermittent Clouds,100,1
9,1001,Charlotte,Mostly Cloudy,93,1
15,1001,Charlotte,Mostly Cloudy,92,1
10,1001,Charlotte,clear sky,93,1
11,1001,Charlotte,Clouds And Sun,92,1
1,1011,Charlotte,Partly Cloudy,,1
2,1011,Charlotte,Partly Cloudy,46,1
3,1011,Charlotte,Partly Cloudy,44,1
4,1011,Charlotte,Partly Cloudy,59,1
5,1011,Charlotte,Mostly Sunny,43,1
6,1011,Charlotte,Partly Cloudy,58,1
7,1011,Charlotte,Mostly Sunny,45,1
14,1011,Charlotte,Partly Cloudy,34,1
8,1011,Charlotte,Mostly Sunny,43,1
9,1011,Charlotte,Freezing Rain AdvisoryMostly Sunny,45,1
15,1011,Charlotte,Few Clouds,43,1
10,1011,Charlotte,clear sky,34,1
11,1011,Charlotte,Mostly Sunny,43,1
12,1011,Charlotte,Mostly Sunny,43,1
1,1074,Charlotte,Cloudy,,1
2,1074,Charlotte,Overcast,80,1
3,1074,Charlotte,Overcast,81,1
4,1074,Charlotte,Overcast,88,1
5,1074,Charlotte,Cloudy,81,1
6,1074,Charlotte,Overcast,80,1
7,1074,Charlotte,Cloudy,73,1
14,1074,Charlotte,Cloudy,77,1
8,1074,Charlotte,Cloudy,81,1
9,1074,Charlotte,Winter Weather AdvisoryCloudy,80,1
15,1074,Charlotte,Cloudy,81,1
10,1074,Charlotte,mostly cloudy,80,1
11,1074,Charlotte,Cloudy,81,1
12,1074,Charlotte,Cloudy,81,1
1,1080,Charlotte,Cloudy,,1
2,1080,Charlotte,Overcast,80,1
3,1080,Charlotte,Overcast,78,1
4,1080,Charlotte,Overcast,83,1
5,1080,Charlotte,Cloudy,77,1
6,1080,Charlotte,Overcast,80,1
7,1080,Charlotte,Cloudy,72,1
14,1080,Charlotte,Cloudy,69,1
8,1080,Charlotte,Cloudy,74,1
9,1080,Charlotte,Winter Weather AdvisoryCloudy,80,1
15,1080,Charlotte,Cloudy,78,1
10,1080,Charlotte,mostly cloudy,86,1
11,1080,Charlotte,Cloudy,77,1
12,1080,Charlotte,Cloudy,77,1
1,1083,Charlotte,Partly Cloudy,,1
2,1083,Charlotte,Partly Cloudy,74,1
3,1083,Charlotte,Scattered Clouds,74,1
4,1083,Charlotte,Scattered Clouds,82,1
5,1083,Charlotte,Partly Cloudy,74,1
6,1083,Charlotte,Partly Cloudy,80,1
7,1083,Charlotte,Mostly Cloudy,66,1
14,1083,Charlotte,Cloudy,66,1
8,1083,Charlotte,Cloudy,71,1
9,1083,Charlotte,Weather WarningsPartly Cloudy,74,1
15,1083,Charlotte,Mostly Clear,74,1
10,1083,Charlotte,mostly cloudy,86,1
11,1083,Charlotte,Partly Cloudy,74,1
12,1083,Charlotte,Partly Cloudy,74,1
1,1084,Charlotte,Partly Cloudy,,1
2,1084,Charlotte,Partly Cloudy,80,1
3,1084,Charlotte,Partly Cloudy,78,1
4,1084,Charlotte,Partly Cloudy,83,1
5,1084,Charlotte,Partly Cloudy,77,1
6,1084,Charlotte,Partly Cloudy,81,1
7,1084,Charlotte,Partly Cloudy,72,1
14,1084,Charlotte,Cloudy,66,1
8,1084,Charlotte,Partly Cloudy,74,1
9,1084,Charlotte,Weather WarningsMostly Sunny,79,1
15,1084,Charlotte,Few Clouds,78,1
10,1084,Charlotte,mostly cloudy,79,1
11,1084,Charlotte,Partly Cloudy,77,1
12,1084,Charlotte,Partly Cloudy,77,1
1,1086,Charlotte,Partly Cloudy,,1
2,1086,Charlotte,Partly Cloudy,80,1
3,1086,Charlotte,Partly Cloudy,81,1
4,1086,Charlotte,Partly Cloudy,86,1
5,1086,Charlotte,Partly Cloudy,80,1
6,1086,Charlotte,Partly Cloudy,81,1
7,1086,Charlotte,Partly Cloudy,77,1
14,1086,Charlotte,Partly Cloudy,73,1
8,1086,Charlotte,Partly Cloudy,80,1
9,1086,Charlotte,Winter Weather AdvisoryMostly Sunny,79,1
15,1086,Charlotte,Few Clouds,81,1
10,1086,Charlotte,mostly cloudy,73,1
11,1086,Charlotte,Partly Cloudy,80,1
12,1086,Charlotte,Partly Cloudy,80,1
1,1107,Charlotte,Fair,,1
2,1107,Charlotte,Clear,47,1
3,1107,Charlotte,Partly Cloudy,56,1
4,1107,Charlotte,Partly Cloudy,69,1
5,1107,Charlotte,Mostly Clear,55,1
6,1107,Charlotte,Partly Cloudy,69,1
7,1107,Charlotte,Mostly Clear,57,1
14,1107,Charlotte,Mostly Sunny,48,1
8,1107,Charlotte,Sunny,47,1
9,1107,Charlotte,Mostly Sunny,57,1
15,1107,Charlotte,Few Clouds,56,1
10,1107,Charlotte,clear sky,47,1
11,1107,Charlotte,Mostly Clear,55,1
12,1107,Charlotte,Mostly Clear,55,1
1,1113,Charlotte,Fair,,1
2,1113,Charlotte,Clear,70,1
3,1113,Charlotte,Clear,70,1
4,1113,Charlotte,Clear,80,1
5,1113,Charlotte,Clear,70,1
6,1113,Charlotte,Clear,82,1
7,1113,Charlotte,Clear,70,1
14,1113,Charlotte,Mostly Clear,58,1
8,1113,Charlotte,Clear,70,1
9,1113,Charlotte,Clear,70,1
15,1113,Charlotte,Clear,70,1
10,1113,Charlotte,clear sky,87,1
11,1113,Charlotte,Clear,70,1
12,1113,Charlotte,Clear,70,1
1,1152,Charlotte,Mostly Cloudy,,1
2,1152,Charlotte,Mostly Cloudy,70,1
3,1152,Charlotte,Mostly Cloudy,68,1
4,1152,Charlotte,Mostly Cloudy,60,1
5,1152,Charlotte,Intermittent Clouds,67,1
6,1152,Charlotte,Mostly Cloudy,68,1
7,1152,Charlotte,Partly Cloudy,57,1
14,1152,Charlotte,Partly Cloudy,82,1
8,1152,Charlotte,Intermittent Clouds,67,1
9,1152,Charlotte,Winter storm watchMostly Cloudy,70,1
15,1152,Charlotte,Mostly Cloudy,67,1
10,1152,Charlotte,clear sky,56,1
11,1152,Charlotte,Clouds And Sun,67,1
1,1152,Charlotte,Mostly Cloudy,,1
2,1152,Charlotte,Mostly Cloudy,70,1
3,1152,Charlotte,Mostly Cloudy,50,1
4,1152,Charlotte,Mostly Cloudy,57,1
1,1154,Charlotte,Partly Cloudy,,1
2,1154,Charlotte,Partly Cloudy,49,1
3,1154,Charlotte,Partly Cloudy,49,1
4,1154,Charlotte,Partly Cloudy,65,1
5,1154,Charlotte,Mostly Clear,48,1
6,1154,Charlotte,Partly Cloudy,63,1
7,1154,Charlotte,Mostly Clear,49,1
14,1154,Charlotte,Partly Cloudy,44,1
8,1154,Charlotte,Mostly Sunny,43,1
9,1154,Charlotte,Freezing Rain AdvisoryMostly Sunny,49,1
15,1154,Charlotte,Few Clouds,49,1
10,1154,Charlotte,clear sky,34,1
11,1154,Charlotte,Mostly Clear,48,1
12,1154,Charlotte,Mostly Clear,48,1
1,1166,Charlotte,Cloudy,,1
2,1166,Charlotte,Overcast,70,1
3,1166,Charlotte,Overcast,70,1
4,1166,Charlotte,Overcast,81,1
5,1166,Charlotte,Cloudy,69,1
6,1166,Charlotte,Overcast,81,1
7,1166,Charlotte,Cloudy,72,1
14,1166,Charlotte,Cloudy,70,1
8,1166,Charlotte,Cloudy,69,1
9,1166,Charlotte,Weather WarningsCloudy,69,1
15,1166,Charlotte,Cloudy,69,1
10,1166,Charlotte,mostly cloudy,60,1
11,1166,Charlotte,Cloudy,69,1
12,1166,Charlotte,Cloudy,69,1
1,1183,Charlotte,Light Drizzle,,1
2,1183,Charlotte,Drizzle,93,1
3,1183,Charlotte,Light Drizzle,93,1
4,1183,Charlotte,Light Drizzle Mist,96,1
5,1183,Charlotte,Showers,92,1
6,1183,Charlotte,Drizzle,86,1
7,1183,Charlotte,Cloudy,90,1
14,1183,Charlotte,Drizzle,97,1
8,1183,Charlotte,Showers,96,1
9,1183,Charlotte,Short term forecastRain,93,1
10,1183,Charlotte,mostly cloudy,93,1
11,1183,Charlotte,Mist,92,1
12,1183,Charlotte,Mist,92,1
1,1224,Charlotte,Fog,,1
2,1224,Charlotte,Fog And Mist,93,1
3,1224,Charlotte,Overcast,96,1
4,1224,Charlotte,Overcast,97,1
5,1224,Charlotte,Fog,95,1
6,1224,Charlotte,Mist,87,1
7,1224,Charlotte,Cloudy,92,1
14,1224,Charlotte,Foggy,96,1
8,1224,Charlotte,Fog,95,1
9,1224,Charlotte,Special weather statementFog,93,1
15,1224,Charlotte,Mist,96,1
10,1224,Charlotte,mostly cloudy,93,1
11,1224,Charlotte,Light Fog,95,1
12,1224,Charlotte,Light Fog,95,1
1,1226,Charlotte,Fog,,1
2,1226,Charlotte,Fog And Mist,93,1
3,1226,Charlotte,Overcast,93,1
4,1226,Charlotte,Overcast,97,1
5,1226,Charlotte,Fog,95,1
6,1226,Charlotte,Mist,88,1
7,1226,Charlotte,Cloudy,92,1
14,1226,Charlotte,Foggy,96,1
8,1226,Charlotte,Fog,95,1
9,1226,Charlotte,Special weather statementFog,93,1
15,1226,Charlotte,Mist,93,1
10,1226,Charlotte,mostly cloudy,93,1
11,1226,Charlotte,Light Fog,95,1
12,1226,Charlotte,Light Fog,95,1
1,1234,Charlotte,Fog,,1
2,1234,Charlotte,Fog,100,1
3,1234,Charlotte,Fog,100,1
4,1234,Charlotte,Fog,98,1
5,1234,Charlotte,Fog,100,1
6,1234,Charlotte,Fog,88,1
7,1234,Charlotte,Fog,98,1
14,1234,Charlotte,Foggy,97,1
8,1234,Charlotte,Fog,100,1
9,1234,Charlotte,Special weather statementFog,100,1
15,1234,Charlotte,Fog,100,1
10,1234,Charlotte,mostly cloudy,100,1
11,1234,Charlotte,Dense Fog,100,1
12,1234,Charlotte,Dense Fog,100,1
1,1237,Charlotte,Fog,,1
2,1237,Charlotte,Fog,100,1
3,1237,Charlotte,Fog,100,1
4,1237,Charlotte,Fog,98,1
5,1237,Charlotte,Fog,100,1
6,1237,Charlotte,Fog,88,1
7,1237,Charlotte,Fog,95,1
14,1237,Charlotte,Foggy,100,1
8,1237,Charlotte,Fog,100,1
9,1237,Charlotte,Weather WarningsFog,100,1
15,1237,Charlotte,Fog,100,1
10,1237,Charlotte,mostly cloudy,93,1
11,1237,Charlotte,Dense Fog,100,1
12,1237,Charlotte,Dense Fog,100,1
1,1239,Charlotte,Fog,,1
2,1239,Charlotte,Fog,100,1
3,1239,Charlotte,Fog,100,1
4,1239,Charlotte,Fog,98,1
5,1239,Charlotte,Fog,100,1
6,1239,Charlotte,Fog,87,1
7,1239,Charlotte,Fog,94,1
14,1239,Charlotte,Foggy,100,1
8,1239,Charlotte,Fog,100,1
9,1239,Charlotte,Fog,100,1
15,1239,Charlotte,Fog,100,1
10,1239,Charlotte,mostly cloudy,100,1
11,1239,Charlotte,Dense Fog,100,1
12,1239,Charlotte,Dense Fog,100,1
1,1240,Charlotte,Fog,,1
2,1240,Charlotte,Fog And Mist,93,1
3,1240,Charlotte,Overcast,96,1
4,1240,Charlotte,Overcast,98,1
5,1240,Charlotte,Fog,95,1
6,1240,Charlotte,Mist,87,1
7,1240,Charlotte,Fog,93,1
14,1240,Charlotte,Foggy,100,1
8,1240,Charlotte,Fog,100,1
9,1240,Charlotte,Fog,100,1
15,1240,Charlotte,Mist,100,1
10,1240,Charlotte,mostly cloudy,100,1
11,1240,Charlotte,Light Fog,100,1
12,1240,Charlotte,Foggy,95,1
1,1286,Chicago,Cloudy,,1
2,1286,Chicago,Mostly Cloudy,60,1
3,1286,Chicago,Mostly Cloudy,61,1
4,1286,Chicago,Mostly Cloudy,56,1
5,1286,Chicago,Intermittent Clouds,57,1
6,1286,Chicago,Mostly Cloudy,60,1
